Rooms,BuildingArea,Postcode,Price
3,160.0,3075.0,487000.0
3,140.0,3075.0,572000.0
2,120.0,3093.0,650000.0
3,141.0,3144.0,1700000.0
3,110.0,3145.0,1060000.0
2,88.0,3032.0,530000.0
2,93.0,3032.0,450000.0
2,79.0,3032.0,353000.0
2,86.0,3000.0,720000.0
3,122.86,3337.0,295000.0
4,149.0,3338.0,347500.0
3,119.0,3337.0,410000.0
5,174.0,3194.0,1485000.0
3,155.0,3206.0,1750000.0
2,92.0,3082.0,480750.0
2,90.0,3132.0,695000.0
2,82.0,3132.0,655000.0
3,110.0,3132.0,775000.0
3,110.0,3132.0,820000.0
3,138.0,3094.0,900000.0
3,108.0,3094.0,806000.0
4,300.0,3094.0,980000.0
4,199.0,3163.0,1540000.0
1,76.0,3163.0,470000.0
3,130.0,3174.0,730000.0
3,114.2,3174.0,676000.0
4,140.0,3174.0,805000.0
2,65.0,3051.0,1126000.0
2,73.0,3051.0,799000.0
3,147.0,3051.0,1285000.0
3,125.0,3070.0,1512000.0
3,28.0,3131.0,1235000.0
3,113.0,3131.0,777000.0
4,146.0,3166.0,912000.0
4,154.0,3204.0,1565000.0
2,120.0,3195.0,1270000.0
4,180.0,3195.0,1137500.0
3,145.0,3195.0,1415000.0
2,84.0,3044.0,530000.0
3,146.0,3044.0,876000.0
3,116.0,3044.0,736000.0
2,73.0,3044.0,478000.0
2,105.0,3207.0,1335000.0
2,100.0,3181.0,740000.0
2,85.0,3181.0,698000.0
2,48.0,3181.0,780000.0
3,93.0,3072.0,920000.0
3,129.0,3072.0,1115000.0
3,186.0,3072.0,1171000.0
5,192.0,3072.0,1060000.0
2,81.0,3072.0,617500.0
2,102.0,3073.0,575000.0
3,147.0,3073.0,635000.0
3,136.0,3073.0,860000.0
2,86.0,3121.0,615000.0
1,37.0,3121.0,314000.0
2,87.0,3121.0,1341000.0
2,70.0,3135.0,609000.0
3,212.0,3084.0,1100000.0
2,82.0,3191.0,760000.0
4,158.0,3198.0,795000.0
2,91.0,3011.0,830000.0
2,94.0,3011.0,940000.0
4,254.0,3141.0,2920000.0
1,43.0,3141.0,400000.0
2,78.0,3006.0,600000.0
2,80.0,3006.0,600000.0
5,370.0,3088.0,1387000.0
1,64.0,3182.0,480000.0
4,155.0,3429.0,535000.0
3,198.0,3020.0,1070000.0
6,113.0,3020.0,750000.0
3,121.0,3020.0,632000.0
5,266.53,3127.0,2505000.0
3,120.0,3127.0,1785000.0
4,240.0,3107.0,1375000.0
3,109.0,3074.0,740000.0
2,70.0,3071.0,745000.0
3,90.0,3071.0,1225000.0
3,138.0,3029.0,390000.0
3,121.0,3043.0,695000.0
3,151.0,3084.0,870000.0
4,145.0,3087.0,710000.0
3,113.0,3030.0,570000.0
3,120.0,3012.0,597000.0
2,91.0,3003.0,660000.0
2,78.54,3016.0,880000.0
3,85.35,3016.0,862000.0
4,370.0,3750.0,595000.0
2,80.0,3013.0,709500.0
3,153.0,3042.0,670000.0
3,110.0,3034.0,720000.0
3,190.0,3034.0,1107500.0
2,69.0,3153.0,520000.0
2,62.0,3204.0,380000.0
4,352.0,3806.0,920000.0
4,391.0,3806.0,950000.0
2,55.0,3130.0,485000.0
3,127.0,3130.0,1291000.0
3,131.0,3155.0,775000.0
4,200.0,3155.0,820000.0
3,110.0,3019.0,797000.0
2,74.0,3019.0,590000.0
2,82.0,3187.0,585000.0
4,165.0,3187.0,1580000.0
3,71.0,3047.0,386000.0
2,140.0,3012.0,515000.0
4,194.0,3056.0,1515000.0
3,101.0,3056.0,1037000.0
3,190.0,3057.0,1330000.0
3,121.8,3057.0,937000.0
1,41.0,3057.0,290000.0
3,101.0,3083.0,730000.0
3,119.0,3083.0,660000.0
3,140.0,3151.0,1150000.0
4,260.0,3151.0,1600000.0
2,82.6,3124.0,755000.0
2,85.0,3163.0,750000.0
1,45.0,3163.0,286000.0
2,72.0,3163.0,580010.0
4,223.0,3163.0,1250000.0
3,136.49,3023.0,360000.0
4,222.0,3023.0,740000.0
4,204.0,3201.0,647000.0
3,127.0,3148.0,930000.0
2,105.0,3058.0,760000.0
2,100.0,3058.0,876000.0
1,46.0,3066.0,365000.0
3,137.0,3066.0,1297000.0
5,200.0,3136.0,865000.0
4,140.0,3136.0,760000.0
3,105.0,3136.0,725000.0
4,228.0,3136.0,1120000.0
4,200.0,3175.0,930000.0
3,148.0,3023.0,557000.0
3,135.0,3023.0,650000.0
3,134.0,3172.0,806000.0
4,250.0,3108.0,1663000.0
4,200.0,3109.0,1310000.0
3,160.0,3109.0,1530000.0
2,100.0,3111.0,630000.0
3,138.0,3084.0,1300000.0
5,178.0,3196.0,1260000.0
3,108.0,3095.0,655000.0
1,44.0,3184.0,435000.0
3,155.0,3076.0,490000.0
3,101.0,3076.0,392250.0
2,102.0,3076.0,417500.0
3,169.0,3040.0,1000000.0
3,182.0,3040.0,1398000.0
3,138.0,3156.0,664000.0
3,502.0,3156.0,1900000.0
2,75.0,3065.0,790000.0
2,84.0,3065.0,830000.0
1,51.0,3065.0,456000.0
3,155.0,3199.0,565000.0
3,118.0,3199.0,810000.0
4,160.0,3043.0,749000.0
1,38.0,3146.0,260000.0
1,44.0,3146.0,330000.0
2,77.0,3146.0,501000.0
3,116.0,3150.0,1070000.0
4,82.0,3046.0,700000.0
2,70.0,3046.0,400000.0
2,99.0,3046.0,675000.0
3,147.0,3088.0,866000.0
5,332.0,3059.0,800000.0
3,122.0,3046.0,735000.0
2,111.0,3046.0,595000.0
2,99.0,3188.0,771000.0
3,98.0,3976.0,400000.0
1,49.0,3122.0,455000.0
2,73.0,3123.0,615888.0
4,680.0,3190.0,1820000.0
5,157.0,3166.0,1475000.0
5,222.0,3079.0,2100000.0
2,114.0,3079.0,1320000.0
2,98.0,3047.0,575500.0
4,138.0,3036.0,635000.0
3,100.0,3038.0,620000.0
5,176.0,3033.0,1005000.0
3,130.0,3042.0,700000.0
2,132.0,3031.0,710000.0
1,60.0,3031.0,390000.0
3,113.0,3101.0,1410000.0
3,120.0,3075.0,710500.0
3,102.0,3075.0,752000.0
3,113.0,3075.0,622000.0
3,128.0,3012.0,650000.0
2,96.0,3012.0,435000.0
4,155.0,3032.0,1340000.0
3,96.0,3048.0,450000.0
3,112.0,3048.0,440000.0
4,194.0,3337.0,550000.0
3,118.0,3337.0,373500.0
2,72.0,3194.0,640000.0
3,157.9352,3194.0,940000.0
3,161.0,3082.0,705000.0
4,186.0,3082.0,790000.0
5,130.0,3082.0,704500.0
4,175.0,3082.0,550000.0
5,122.0,3082.0,598000.0
3,128.0,3082.0,592000.0
3,136.0,3082.0,602000.0
4,160.0,3765.0,735000.0
1,190.0,3039.0,1425500.0
4,152.0,3039.0,1270000.0
3,126.8,3138.0,650000.0
4,313.0,3195.0,1400000.0
3,233.0,3195.0,1627000.0
3,153.0,3149.0,1850000.0
4,265.0,3163.0,1820000.0
2,95.0,3051.0,785000.0
2,84.0,3131.0,676000.0
3,143.0,3131.0,1002000.0
4,170.0,3131.0,1175000.0
3,144.0,3166.0,875000.0
4,147.0,3167.0,774000.0
1,32.0,3204.0,327000.0
4,210.0,3204.0,1900000.0
4,213.0,3195.0,2185000.0
3,226.0,3044.0,1210000.0
1,63.0,3073.0,351000.0
4,310.0,3134.0,1725000.0
2,95.0,3134.0,633000.0
4,115.0,3135.0,1090000.0
4,190.0,3178.0,936000.0
3,220.0,3178.0,860000.0
4,327.0,3191.0,850000.0
4,207.0,3198.0,800000.0
3,137.0,3205.0,1720000.0
3,196.0,3752.0,690000.0
4,332.0,3752.0,875000.0
3,101.0,3752.0,420000.0
4,195.0,3752.0,677500.0
2,62.0,3141.0,600000.0
2,79.0,3141.0,762500.0
4,216.0,3141.0,1855500.0
2,100.6,3015.0,802000.0
4,158.0,3021.0,631000.0
3,94.0,3021.0,582000.0
1,55.0,3182.0,468000.0
1,44.4,3182.0,470000.0
3,94.0,3041.0,750000.0
4,164.0,3429.0,410000.0
4,139.0,3429.0,512500.0
3,111.0,3020.0,830500.0
3,105.0,3020.0,551000.0
3,104.0,3020.0,450000.0
4,215.0,3106.0,1635000.0
3,184.0,3107.0,1138000.0
3,102.0,3154.0,477000.0
3,114.0,3074.0,605000.0
3,131.0,3074.0,610000.0
3,140.0,3074.0,580000.0
1,39.0,3071.0,415000.0
2,100.0,3071.0,905000.0
3,134.0,3029.0,451000.0
4,267.0,3043.0,895000.0
4,158.0,3043.0,586000.0
4,203.0,3152.0,1055000.0
3,143.0,3030.0,529000.0
3,100.0,3030.0,484000.0
2,90.0,3003.0,670000.0
2,66.0,3003.0,510000.0
3,107.0,3049.0,410000.0
1,51.0,3181.0,410000.0
4,151.54,3024.0,478000.0
3,124.0,3013.0,1285000.0
3,130.0,3067.0,1635000.0
3,132.0,3018.0,1225000.0
3,132.0,3018.0,767000.0
4,180.9,3028.0,810000.0
2,75.0,3143.0,821000.0
4,190.0,3147.0,1520000.0
3,230.0,3147.0,2299500.0
4,214.0,3103.0,2360000.0
4,185.0,3104.0,1460000.0
4,200.0,3204.0,1280000.0
4,262.0,3204.0,1750000.0
4,185.0,3806.0,683000.0
3,124.0,3130.0,1100000.0
4,161.0,3130.0,1250000.0
3,183.0,3088.0,830000.0
5,826.8367,3186.0,3000000.0
4,465.0,3186.0,4050000.0
4,175.0,3186.0,2210000.0
3,181.0,3187.0,1680000.0
2,106.0,3187.0,890000.0
3,100.0,3047.0,632000.0
3,91.0,3056.0,1310000.0
4,256.0,3055.0,1500000.0
4,320.0,3105.0,1751000.0
4,152.0,3083.0,685000.0
4,130.0,3083.0,725000.0
2,90.0,3083.0,505000.0
4,366.0,3083.0,1253000.0
4,196.0,3125.0,1390000.0
4,275.0,3126.0,2725000.0
4,307.0,3023.0,870000.0
3,147.0,3201.0,552500.0
4,176.0,3161.0,1925000.0
4,131.0,3148.0,995000.0
4,190.0,3192.0,1200000.0
4,625.0,3169.0,1241000.0
4,96.0,3168.0,1250000.0
3,218.0,3168.0,729500.0
2,60.0,3066.0,560000.0
4,207.0,3064.0,565000.0
4,222.0,3064.0,615000.0
4,171.0,3064.0,548000.0
3,160.0,3064.0,716000.0
3,150.0,3136.0,730000.0
3,128.0,3136.0,766000.0
4,172.0,3103.0,1680000.0
3,106.0,3037.0,475000.0
3,135.0,3089.0,815000.0
6,254.0,3427.0,615000.0
5,252.0,3111.0,1328000.0
2,92.0,3002.0,1300000.0
4,180.0,3095.0,762000.0
3,129.0,3095.0,900000.0
4,174.0,3184.0,3175000.0
2,74.0,3184.0,520000.0
4,238.0,3040.0,2165000.0
5,419.0,3040.0,2050000.0
4,148.0,3040.0,1500000.0
1,60.0,3065.0,545000.0
3,116.0,3068.0,1705000.0
3,104.0,3031.0,1220000.0
2,62.0,3011.0,455000.0
2,94.5,3011.0,575000.0
3,231.0,3437.0,775000.0
3,136.0,3043.0,629000.0
5,392.0,3146.0,3400000.0
1,49.0,3146.0,320000.0
4,255.0,3146.0,2165000.0
2,87.0,3146.0,851000.0
3,28.0,3150.0,1311000.0
2,105.0,3046.0,565000.0
3,132.0,3046.0,770000.0
3,95.0,3088.0,714000.0
3,168.0,3088.0,815000.0
3,131.0,3188.0,1345000.0
1,47.0,3122.0,420000.0
2,116.65,3122.0,1857000.0
3,108.0,3122.0,1425000.0
3,165.0,3122.0,1910000.0
3,139.0,3122.0,1485000.0
1,52.0,3123.0,505000.0
3,144.0,3135.0,912000.0
2,68.0,3084.0,450000.0
4,120.0,3081.0,1645000.0
4,174.0,3037.0,580000.0
4,170.0,3166.0,1570000.0
5,225.0,3099.0,790000.0
3,94.0,3047.0,550000.0
3,122.0,3031.0,1225000.0
3,115.0,3101.0,1510000.0
3,114.0,3101.0,1007000.0
2,108.0,3101.0,860000.0
3,86.0,3012.0,570000.0
3,11.0,3012.0,900000.0
4,150.0,3337.0,345000.0
3,88.0,3075.0,463000.0
2,95.0,3012.0,642500.0
3,152.0,3012.0,798000.0
3,134.6,3012.0,710000.0
4,282.0,3144.0,4050000.0
3,117.0,3144.0,1650000.0
3,216.0,3144.0,2020000.0
3,206.0,3145.0,2500000.0
3,110.0,3145.0,2500000.0
3,204.0,3032.0,1200000.0
3,183.84,3032.0,940000.0
2,96.0,3204.0,1200000.0
4,210.0,3337.0,600000.0
4,274.0,3194.0,2025000.0
4,220.0,3754.0,630000.0
3,141.0,3039.0,1225000.0
4,303.0,3195.0,1800000.0
3,3.0,3149.0,900000.0
5,431.0,3149.0,2558000.0
3,126.7,3015.0,730000.0
3,207.0,3042.0,1230000.0
2,62.0,3167.0,601000.0
1,54.0,3204.0,370000.0
3,149.0,3044.0,900000.0
1,35.0,3044.0,257500.0
1,35.0,3044.0,257500.0
3,190.0,3044.0,1114000.0
3,185.0,3030.0,520000.0
2,77.0,3207.0,760000.0
4,154.0,3181.0,2635000.0
2,100.0,3181.0,1250000.0
1,50.0,3181.0,400000.0
4,275.0,3181.0,4200000.0
2,78.0,3181.0,626000.0
4,140.0,3072.0,1148000.0
3,99.0,3073.0,935000.0
3,119.0,3073.0,510000.0
4,157.0,3073.0,755000.0
4,260.0,3073.0,1200000.0
3,133.0,3134.0,800000.0
5,210.0,3084.0,1170000.0
3,151.0,3179.0,870000.0
4,93.0,3205.0,1800000.0
4,163.0,3752.0,485000.0
2,109.0,3141.0,1350000.0
3,20.0,3141.0,940000.0
1,50.0,3141.0,410000.0
2,88.0,3006.0,625000.0
2,107.0,3182.0,701000.0
4,160.0,3182.0,1600000.0
7,355.0,3041.0,2000000.0
4,274.0,3041.0,1610000.0
3,130.0,3020.0,700000.0
2,94.0,3020.0,615000.0
5,309.0,3127.0,2400000.0
4,167.0,3029.0,505000.0
4,159.0,3029.0,560000.0
4,167.0,3106.0,1205000.0
5,334.0,3106.0,1750000.0
5,250.0,3107.0,1410000.0
3,121.0,3074.0,670000.0
3,176.0,3142.0,1860000.0
3,133.0,3142.0,1350000.0
4,192.0,3133.0,980000.0
4,101.0,3030.0,455000.0
3,125.0,3030.0,455000.0
4,130.0,3012.0,1276000.0
4,162.0,3150.0,1157000.0
5,237.0,3150.0,1100000.0
3,177.0,3115.0,900000.0
4,179.0,3024.0,500000.0
4,176.0,3013.0,1142000.0
2,84.0,3013.0,780000.0
2,85.0,3013.0,500000.0
4,180.0,3018.0,935000.0
3,130.0,3018.0,815000.0
3,88.0,3025.0,451500.0
3,164.0,3032.0,825000.0
2,82.0,3032.0,425500.0
3,126.0,3032.0,1306000.0
3,130.0,3147.0,1420000.0
3,164.0,3195.0,805000.0
4,163.0,3034.0,934000.0
3,210.0,3103.0,2330000.0
3,148.0,3153.0,762000.0
3,96.0,3130.0,1070000.0
2,305.0,3130.0,706000.0
3,138.0,3155.0,785000.0
4,255.0,3155.0,950000.0
4,226.0,3186.0,2800000.0
1,35.0,3186.0,290000.0
3,92.0,3047.0,570500.0
4,158.0,3047.0,631000.0
2,66.0,3012.0,372100.0
4,184.0,3056.0,1350000.0
2,78.0,3057.0,702500.0
1,36.0,3055.0,275000.0
2,77.0,3055.0,835000.0
3,142.0,3083.0,710000.0
3,171.0,3163.0,1840000.0
2,68.0,3163.0,430000.0
2,94.0,3197.0,495000.0
2,101.0,3201.0,403500.0
1,53.0,3161.0,361000.0
3,151.0,3148.0,960000.0
3,102.0,3058.0,900000.0
1,46.0,3066.0,365000.0
2,114.0,3064.0,310000.0
3,120.0,3136.0,662000.0
3,153.0,3037.0,560000.0
3,185.0,3172.0,802000.0
3,150.0,3172.0,800000.0
4,181.0,3172.0,854000.0
3,187.0,3111.0,920000.0
3,116.0,3111.0,904000.0
3,116.0,3084.0,1440000.0
4,230.0,3095.0,1054000.0
4,165.0,3802.0,625000.0
3,155.0,3076.0,600000.0
3,127.0,3076.0,630000.0
4,355.0,3076.0,1012000.0
4,110.0,3076.0,565000.0
2,62.0,3040.0,502500.0
3,198.0,3040.0,1410000.0
4,280.0,3156.0,748888.0
4,148.0,3156.0,850000.0
1,57.0,3065.0,490000.0
2,73.0,3011.0,395000.0
2,106.0,3011.0,991000.0
4,194.0,3131.0,945000.0
2,116.4,3131.0,1020000.0
3,123.0,3199.0,506000.0
4,163.0,3199.0,755000.0
3,103.0,3437.0,426000.0
2,77.0,3146.0,540000.0
2,101.0,3150.0,960000.0
5,182.85,3150.0,1116500.0
2,79.0,3088.0,585000.0
4,169.0,3088.0,800000.0
3,130.0,3088.0,896000.0
3,119.0,3122.0,1150000.0
3,109.5,3122.0,1100000.0
2,80.0,3135.0,525000.0
2,107.0,3081.0,650000.0
2,75.0,3081.0,580000.0
3,129.7,3029.0,536500.0
4,198.0,3038.0,705000.0
4,152.0,3038.0,590000.0
3,140.0,3033.0,920000.0
4,267.0,3033.0,1100000.0
3,138.0,3033.0,840000.0
2,110.0,3031.0,535000.0
3,103.0,3101.0,1080000.0
4,131.0,3173.0,575000.0
3,116.0,3012.0,930000.0
2,104.0,3012.0,650000.0
3,131.0,3012.0,702000.0
2,93.0,3032.0,440000.0
3,111.0,3048.0,520000.0
4,665.0,3048.0,570000.0
3,128.0,3048.0,520000.0
4,122.0,3048.0,515000.0
2,47.0,3000.0,387000.0
3,116.0,3338.0,336000.0
4,142.0,3338.0,426000.0
4,208.0,3064.0,610000.0
3,125.0,3082.0,775500.0
3,132.0,3082.0,726000.0
4,123.0,3082.0,710000.0
3,157.0,3094.0,820000.0
4,151.0,3039.0,1425000.0
3,109.0,3189.0,935000.0
5,398.0,3149.0,2248000.0
3,148.47,3149.0,1260000.0
5,130.0,3170.0,960000.0
3,137.0,3163.0,956000.0
3,121.0,3805.0,605000.0
4,148.0,3042.0,950000.0
2,53.0,3051.0,541000.0
3,124.0,3070.0,1307500.0
4,167.0,3168.0,1211000.0
4,193.0,3166.0,1610000.0
2,122.0,3166.0,1150000.0
4,553.0,3810.0,435000.0
3,131.0,3195.0,1190000.0
1,88.0,3195.0,503750.0
4,531.0,3030.0,690000.0
4,182.9,3030.0,596000.0
4,190.0,3030.0,698000.0
2,78.0,3181.0,500000.0
4,130.0,3072.0,1060500.0
3,115.0,3073.0,953000.0
2,81.0,3073.0,468000.0
2,138.0,3073.0,710000.0
2,69.0,3073.0,502000.0
2,89.0,3121.0,800000.0
3,88.0,3135.0,710000.0
3,143.0,3178.0,735000.0
3,178.0,3178.0,755000.0
3,156.0,3064.0,537000.0
2,106.0,3198.0,386000.0
4,184.75,3198.0,763000.0
4,170.0,3198.0,768000.0
3,193.74,3205.0,2800000.0
2,131.0,3752.0,345000.0
2,73.0,3141.0,666000.0
2,135.0,3021.0,610000.0
3,130.0,3021.0,550000.0
4,110.0,3021.0,520000.0
2,67.0,3182.0,470000.0
3,126.0,3020.0,860000.0
4,330.0,3038.0,853000.0
2,119.0,3142.0,1140000.0
2,68.5,3032.0,341500.0
3,94.0,3133.0,1111500.0
4,153.0,3152.0,1045000.0
3,71.0,3152.0,622000.0
3,135.0,3113.0,826000.0
2,98.0,3087.0,655000.0
3,116.0,3030.0,505000.0
2,113.0,3030.0,335000.0
3,131.0,3012.0,700000.0
3,142.0,3049.0,800000.0
5,246.0,3150.0,1090000.0
4,178.0,3016.0,1920000.0
4,155.0,3750.0,530000.0
4,184.0,3750.0,631000.0
3,122.0,3013.0,982500.0
3,144.0,3013.0,1230000.0
2,175.0,3067.0,1190000.0
3,136.0,3040.0,1680000.0
3,107.0,3028.0,620000.0
3,130.0,3025.0,830000.0
4,146.0,3025.0,805000.0
2,100.0,3025.0,510000.0
2,63.0,3143.0,486000.0
3,129.0,3032.0,855000.0
2,117.0,3032.0,1035000.0
4,154.0,3147.0,1450000.0
3,1.0,3147.0,1060000.0
3,154.0,3195.0,970000.0
3,103.0,3034.0,750000.0
5,166.0,3034.0,800000.0
5,262.0,3104.0,2400000.0
4,266.0,3104.0,1850000.0
4,244.0,3807.0,670000.0
3,203.0,3193.0,1850000.0
2,109.98,3081.0,906000.0
2,75.0,3204.0,410000.0
5,188.0,3204.0,1500000.0
3,103.0,3130.0,874000.0
3,137.0,3019.0,560000.0
3,100.0,3047.0,450000.0
3,107.0,3056.0,1120000.0
2,101.0,3056.0,1110000.0
4,238.0,3056.0,1790000.0
1,49.0,3057.0,390500.0
4,132.0,3083.0,800000.0
5,268.0,3083.0,999000.0
2,86.0,3163.0,796000.0
3,133.0,3163.0,1050000.0
2,88.0,3161.0,610000.0
2,104.0,3196.0,639000.0
3,169.0,3192.0,1050000.0
2,110.0,3068.0,640000.0
3,143.0,3058.0,1285000.0
2,94.0,3066.0,1080000.0
6,40.0,3064.0,1000000.0
3,185.0,3064.0,607500.0
3,150.0,3064.0,500000.0
3,122.25,3064.0,515000.0
3,161.0,3064.0,510000.0
4,188.0,3064.0,592500.0
3,145.0,3175.0,669000.0
5,186.0,3175.0,895000.0
4,105.9,3037.0,505000.0
5,215.0,3108.0,1530000.0
3,121.0,3109.0,816000.0
4,203.0,3109.0,1385000.0
2,74.0,3177.0,472500.0
1,60.0,3002.0,895000.0
2,104.0,3196.0,724000.0
3,165.0,3185.0,1975000.0
3,117.0,3185.0,1200000.0
2,73.0,3184.0,630000.0
3,152.0,3041.0,1535000.0
2,102.0,3060.0,830000.0
3,118.0,3156.0,740000.0
2,110.0,3011.0,430000.0
3,106.0,3011.0,900000.0
4,206.0,3011.0,1000000.0
4,101.7,3011.0,891000.0
3,114.0,3131.0,1011000.0
2,62.0,3146.0,580000.0
2,73.0,3146.0,519500.0
2,120.0,3150.0,656000.0
5,152.0,3150.0,1182000.0
3,124.0,3150.0,1000000.0
2,201.0,3046.0,493000.0
3,173.0,3046.0,940000.0
2,73.0,3046.0,435000.0
3,133.0,3059.0,470000.0
4,158.0,3046.0,741000.0
3,100.0,3046.0,550000.0
3,139.0,3188.0,1405000.0
4,180.0,3135.0,1270500.0
3,129.0,3135.0,751000.0
4,719.0,3190.0,1535000.0
4,236.0,3037.0,700000.0
3,109.0,3029.0,520000.0
4,205.0,3029.0,650000.0
2,70.0,3166.0,472000.0
2,113.0,3079.0,880000.0
4,154.0,3079.0,985000.0
3,92.0,3047.0,528000.0
3,166.0,3033.0,918000.0
2,90.0,3101.0,591000.0
3,106.9,3021.0,565000.0
4,141.0,3337.0,362000.0
3,104.0,3075.0,560000.0
3,102.0,3910.0,447000.0
3,93.82,3012.0,681000.0
3,109.0,3012.0,1005000.0
2,89.0,3012.0,468000.0
3,132.0,3032.0,640000.0
3,94.0,3048.0,420000.0
3,115.0,3338.0,326000.0
3,129.0,3082.0,725000.0
3,132.6,3132.0,1101000.0
4,170.0,3132.0,926000.0
1,55.0,3039.0,362000.0
1,42.0,3195.0,309000.0
2,82.0,3149.0,611000.0
3,132.0,3170.0,755000.0
3,3.0,3170.0,862000.0
3,104.0,3170.0,815500.0
3,154.3,3015.0,1100000.0
4,163.0,3042.0,1130000.0
4,178.74,3042.0,1006000.0
2,82.0,3174.0,445000.0
3,130.0,3174.0,650000.0
2,53.0,3051.0,465000.0
3,112.0,3070.0,1335000.0
4,243.0,3167.0,1390000.0
4,300.0,3810.0,643500.0
2,88.3,3044.0,510000.0
2,80.7,3044.0,550000.0
2,111.0,3044.0,580000.0
1,34.0,3072.0,250000.0
1,41.0,3072.0,392000.0
1,43.0,3072.0,505000.0
3,107.0,3072.0,980000.0
2,65.0,3073.0,320000.0
2,114.0,3073.0,617500.0
5,251.0,3073.0,1282500.0
2,51.0,3121.0,419000.0
2,141.0,3121.0,1667500.0
2,77.0,3121.0,685000.0
3,145.0,3134.0,882500.0
3,162.0,3134.0,910000.0
3,125.0,3191.0,1651000.0
4,152.0,3179.0,1040000.0
4,179.0,3179.0,1120000.0
3,118.0,3752.0,500000.0
1,43.0,3141.0,420000.0
2,63.0,3141.0,460000.0
2,133.0,3141.0,1340000.0
2,89.25,3171.0,580000.0
3,105.0,3172.0,700000.0
1,49.0,3182.0,360000.0
4,185.0,3041.0,1220000.0
3,127.0,3429.0,500000.0
3,96.0,3429.0,438000.0
4,181.6,3020.0,650000.0
3,27.0,3020.0,615000.0
4,156.0,3037.0,740000.0
4,156.0,3029.0,463500.0
3,153.0,3029.0,530000.0
3,162.0,3029.0,446000.0
3,161.0,3037.0,520000.0
3,119.0,3037.0,530000.0
5,260.0,3037.0,725500.0
3,143.0,3038.0,502000.0
4,33.0,3106.0,1275000.0
4,240.0,3107.0,1215000.0
2,115.0,3107.0,731000.0
3,116.0,3074.0,651000.0
3,121.0,3074.0,631000.0
3,113.0,3071.0,1110000.0
2,84.0,3142.0,735000.0
3,112.0,3043.0,822000.0
3,119.0,3133.0,988000.0
3,141.0,3152.0,630000.0
3,104.4,3087.0,830000.0
3,115.0,3087.0,710000.0
3,95.0,3030.0,383000.0
4,148.0,3030.0,463000.0
3,121.0,3030.0,452000.0
4,201.0,3030.0,665000.0
3,88.0,3030.0,485000.0
4,147.0,3030.0,510000.0
3,111.0,3012.0,850000.0
4,170.0,3016.0,1440000.0
3,180.56,3775.0,620000.0
2,123.5,3013.0,900000.0
4,152.0,3013.0,1407000.0
3,192.0,3042.0,780000.0
3,126.0,3021.0,555000.0
3,110.0,3020.0,580000.0
3,102.0,3022.0,627000.0
4,205.0,3147.0,1540000.0
5,1.0,3103.0,3812000.0
4,155.0,3104.0,1755000.0
3,94.0,3153.0,606000.0
3,177.0,3204.0,1435000.0
3,138.0,3165.0,1260000.0
3,101.0,3806.0,620000.0
2,74.0,3193.0,600000.0
2,85.0,3130.0,615000.0
4,1.0,3155.0,770000.0
2,110.0,3186.0,845000.0
4,115.0,3047.0,706000.0
4,189.0,3338.0,456000.0
2,70.0,3056.0,650000.0
2,79.0,3057.0,620000.0
2,91.0,3057.0,683000.0
2,47.0,3057.0,501000.0
2,70.0,3057.0,615000.0
2,107.0,3055.0,1150000.0
3,143.0,3151.0,835000.0
3,170.0,3023.0,640000.0
3,158.0,3124.0,1280000.0
4,225.0,3124.0,2500000.0
2,1.0,3124.0,600800.0
3,115.0,3163.0,1151000.0
3,170.0,3197.0,625000.0
3,106.0,3201.0,480000.0
5,159.0,3148.0,1050000.0
5,243.0,3196.0,835500.0
4,283.0,3192.0,1740000.0
2,64.0,3068.0,591000.0
4,165.0,3058.0,1400000.0
2,97.0,3058.0,996000.0
4,145.0,3058.0,1011000.0
3,142.0,3058.0,830000.0
4,83.0,3064.0,510000.0
4,200.71,3064.0,590000.0
3,109.0,3064.0,390000.0
4,149.0,3977.0,500000.0
4,253.0,3136.0,1020000.0
3,130.0,3108.0,1420000.0
3,253.0,3109.0,1120000.0
3,117.0,3109.0,1460000.0
3,85.0,3177.0,450000.0
2,92.0,3185.0,834500.0
4,209.0,3095.0,920000.0
2,80.0,3184.0,930000.0
2,90.0,3184.0,720000.0
3,111.0,3184.0,1035000.0
2,80.0,3184.0,715000.0
2,81.79,3782.0,655000.0
3,128.0,3802.0,630000.0
3,114.0,3802.0,676000.0
4,200.0,3076.0,658000.0
3,130.0,3076.0,500000.0
3,147.0,3076.0,560000.0
2,115.0,3076.0,503000.0
3,112.0,3078.0,1800000.0
3,162.0,3156.0,861000.0
4,177.0,3156.0,890000.0
2,60.0,3011.0,370000.0
4,210.0,3199.0,680000.0
3,104.0,3200.0,570000.0
4,265.0,3199.0,945000.0
2,77.0,3163.0,450000.0
2,1.0,3146.0,955000.0
3,135.0,3046.0,820000.0
3,104.0,3046.0,680000.0
4,169.0,3088.0,770000.0
4,190.0,3088.0,900000.0
3,135.0,3084.0,835000.0
3,125.0,3190.0,1200000.0
3,180.0,3190.0,1030000.0
4,183.0,3190.0,1200000.0
2,100.0,3190.0,1150000.0
4,221.0,3037.0,618350.0
3,200.0,3029.0,540000.0
4,306.0,3079.0,2530000.0
3,222.0,3042.0,750000.0
5,178.0,3042.0,765000.0
2,59.0,3031.0,445000.0
3,129.0,3101.0,1405000.0
4,276.0,3101.0,3015000.0
